n_snp,var_cos,cache_pool_cos,ref_pool_cos,cache_relerr,ref_relerr
1,1.0,0.9999994039535522,0.9999994039535522,0.0010745153995230794,0.0010525858961045742
1,1.0000001192092896,0.9999986290931702,0.9999984502792358,0.001981576671823859,0.0020715491846203804
2,0.9999964833259583,0.9999907612800598,0.9999879598617554,0.004899732768535614,0.005536102224141359
1,1.0,0.9999993443489075,0.9999986886978149,0.0012579901376739144,0.0017322007333859801
1,1.0000001192092896,0.9999998807907104,0.9999996423721313,0.0009091380052268505,0.0009683554526418447
1,1.0,0.9999988079071045,0.9999982118606567,0.001652851002290845,0.0019268629839643836
2,0.9999978542327881,0.9999992847442627,0.9999990463256836,0.0014757915632799268,0.0015154373832046986
2,0.9999903440475464,0.9999957084655762,0.9999954104423523,0.0030111137311905622,0.0030267450492829084
1,1.0,0.9999970197677612,0.9999967217445374,0.0025603394024074078,0.00260653393343091
1,0.9999999403953552,0.9999825954437256,0.9999819993972778,0.0064249164424836636,0.006569402292370796
1,0.9999998211860657,0.9999996423721313,0.9999992251396179,0.000831297249533236,0.0012897872366011143
2,0.9999995231628418,0.9999989867210388,0.9999988079071045,0.001639985479414463,0.0018173044081777334
1,1.0,0.9999964833259583,0.9999960660934448,0.0027583844494074583,0.0029746140353381634
1,0.9999998807907104,0.9999997615814209,0.9999996423721313,0.0007639584364369512,0.0009473813115619123
5,0.9999530911445618,0.9999877214431763,0.9999829530715942,0.00631361361593008,0.0077172801829874516
4,0.9999507665634155,0.999988317489624,0.9999843835830688,0.0061028385534882545,0.007325113285332918
4,0.9999614357948303,0.9999863505363464,0.9999824166297913,0.007091603707522154,0.008281655609607697
4,0.9999886751174927,0.9999945759773254,0.9999918937683105,0.003539013909175992,0.004638927988708019
4,0.9999507665634155,0.9999924898147583,0.9999902844429016,0.004894975107163191,0.005623803939670324
1,0.9999999403953552,0.9999976754188538,0.9999974966049194,0.002234082669019699,0.002344871871173382
1,0.9999999403953552,0.9999955892562866,0.9999954700469971,0.002995990449562669,0.003049236023798585
1,0.9999999403953552,0.9999892115592957,0.9999881386756897,0.004901498090475798,0.005144217517226934
1,0.9999998211860657,0.9999724626541138,0.9999724626541138,0.010242858901619911,0.0104820616543293
1,0.9999999403953552,0.9999558925628662,0.9999540448188782,0.010212648659944534,0.010359836742281914
2,0.9999980926513672,0.9999988675117493,0.9999983906745911,0.0015840386040508747,0.0019202209077775478
1,1.000000238418579,0.9999991655349731,0.9999988079071045,0.00157714553643018,0.0017007255228236318
1,0.9999999403953552,0.9999985694885254,0.9999983906745911,0.001714651589281857,0.0019799312576651573
1,1.0000001192092896,0.9999958276748657,0.9999956488609314,0.002915153279900551,0.0029758859891444445
5,0.9999796152114868,0.9999983310699463,0.999998152256012,0.0017454208573326468,0.00190549751278013
4,0.9999760389328003,0.9999988079071045,0.9999986290931702,0.0016922933282330632,0.0018220539204776287
1,0.9999998807907104,0.9999995827674866,0.9999996423721313,0.0006968830130062997,0.0008493589120917022
4,0.9999905824661255,0.9999982118606567,0.9999978542327881,0.001969151431694627,0.002160826465114951
3,0.9999706745147705,0.9999985694885254,0.9999985694885254,0.0017174576641991735,0.001806977204978466
2,0.9998906254768372,0.9999535083770752,0.9999518990516663,0.010051857680082321,0.010376491583883762
1,0.9999998211860657,0.9999892711639404,0.9999891519546509,0.0048890975303947926,0.005077538546174765
2,0.9999985098838806,0.99998939037323,0.9999891519546509,0.0045926980674266815,0.004630436189472675
3,0.9999613761901855,0.9999843835830688,0.999983549118042,0.005624464247375727,0.005800763610750437
1,0.9999999403953552,0.9999929070472717,0.9999924302101135,0.00381189351901412,0.003932294901460409
1,1.0,0.9999977350234985,0.9999973177909851,0.0023256985004991293,0.0025273619685322046
2,0.9999545812606812,0.9999901056289673,0.999988853931427,0.004505773074924946,0.0047551849856972694
1,0.9999999403953552,0.9999982714653015,0.9999978542327881,0.0020520188845694065,0.0022068105172365904
1,0.9999998807907104,0.9999954104423523,0.9999950528144836,0.0038689658977091312,0.004109249450266361
1,1.0000001192092896,0.9999947547912598,0.9999945163726807,0.003486749017611146,0.0037532977294176817
1,0.9999998807907104,0.9999943971633911,0.9999939799308777,0.0033890458289533854,0.0034866598434746265
1,1.0,0.9999954104423523,0.9999951124191284,0.0031410427764058113,0.0032215025275945663
1,1.0,0.9999992847442627,0.9999993443489075,0.0012634950689971447,0.0013151400489732623
1,1.0,0.9999917149543762,0.9999915361404419,0.004058730322867632,0.004109604749828577
1,0.9999998807907104,0.9999988079071045,0.9999986886978149,0.0017520033288747072,0.0018091824604198337
1,0.9999999403953552,0.9999983310699463,0.9999985694885254,0.00186260009650141,0.0017429348081350327
2,0.999990701675415,0.9999989867210388,0.999998927116394,0.0014753902796655893,0.0015543455956503749
1,0.9999999403953552,0.9999991059303284,0.9999989867210388,0.0013886000961065292,0.0014226133935153484
1,0.9999999403953552,0.9999994039535522,0.9999992251396179,0.0012225564569234848,0.001292164670303464
5,0.9999896287918091,0.9999980926513672,0.9999979138374329,0.0020019407384097576,0.0021010865457355976
4,0.9999935626983643,0.9999980926513672,0.9999977350234985,0.002026282250881195,0.002115417504683137
4,0.9999881386756897,0.9999983906745911,0.9999983906745911,0.0018895892426371574,0.001999940723180771
3,0.9999964237213135,0.9999983906745911,0.9999980926513672,0.0018502762541174889,0.0019363011233508587
9,0.9991120100021362,0.9999822378158569,0.9999753832817078,0.006168926600366831,0.007701520808041096
10,0.9985122084617615,0.9999788999557495,0.9999701976776123,0.007038472220301628,0.008899757638573647
9,0.9982284903526306,0.9999842643737793,0.999976396560669,0.006990618538111448,0.009198451414704323
1,1.0000001192092896,0.9999994039535522,0.9999992847442627,0.0014201283920556307,0.0016684653237462044
8,0.9990228414535522,0.9999866485595703,0.999980092048645,0.005853495094925165,0.007758366409689188
9,0.9967483878135681,0.9999756813049316,0.9999672770500183,0.008433905430138111,0.010321289300918579
7,0.9995012879371643,0.9999905824661255,0.9999896287918091,0.004341090563684702,0.004549679812043905
8,0.9992436170578003,0.9999865293502808,0.9999791383743286,0.005524366162717342,0.007311057299375534
6,0.9980831146240234,0.9999894499778748,0.9999839067459106,0.00598982535302639,0.00795105192810297
7,0.9999695420265198,0.9999857544898987,0.9999789595603943,0.00696202227845788,0.008995956741273403
8,0.9980161786079407,0.9999934434890747,0.999992311000824,0.0051439069211483,0.005894857458770275
7,0.9991465210914612,0.9999947547912598,0.9999939203262329,0.0034183214884251356,0.003855542279779911
5,0.9996258616447449,0.9999749660491943,0.9999746084213257,0.007712203077971935,0.007754509337246418
7,0.9997402429580688,0.9999724626541138,0.999971330165863,0.007884908467531204,0.008039049804210663
6,0.9997233152389526,0.9999709129333496,0.9999697208404541,0.007895424962043762,0.008044841699302197
1,1.0,0.9999987483024597,0.9999982714653015,0.0019625879358500242,0.0021040195133537054
6,0.9996609091758728,0.9999760985374451,0.9999758005142212,0.007790138944983482,0.007860634475946426
5,0.9996317028999329,0.9999682903289795,0.9999682903289795,0.009759998880326748,0.009731203317642212
6,0.9998751878738403,0.99997478723526,0.9999732971191406,0.00795959122478962,0.008230339735746384
5,0.9999524354934692,0.9999932050704956,0.9999929666519165,0.004535548388957977,0.004478377290070057
6,0.9997205138206482,0.9999629855155945,0.9999622106552124,0.009842617437243462,0.009883849881589413
5,0.9996976852416992,0.999961793422699,0.9999607801437378,0.009715556167066097,0.009730391204357147
7,0.999854326248169,0.9999962449073792,0.9999958872795105,0.0027754302136600018,0.0028820352163165808
1,1.0000001192092896,0.9999999403953552,0.9999998807907104,0.00023401131329592317,0.000320471910526976
8,0.9998407363891602,0.9999866485595703,0.9999862313270569,0.005266773514449596,0.0053109279833734035
7,0.9999449849128723,0.9999794960021973,0.9999779462814331,0.006441695615649223,0.006643746513873339
6,0.9999436140060425,0.9999791383743286,0.9999778270721436,0.006490979343652725,0.006648312322795391
7,0.9998090267181396,0.9999870657920837,0.9999867677688599,0.005169951356947422,0.005197008140385151
6,0.999980628490448,0.9999979734420776,0.9999980330467224,0.0019871836993843317,0.001950843259692192
6,0.9997777938842773,0.9999865889549255,0.9999865889549255,0.005208536051213741,0.0052046217024326324
5,0.9999522566795349,0.9999784827232361,0.9999767541885376,0.006592179648578167,0.006819837726652622
7,0.9998154640197754,0.9999864101409912,0.9999861717224121,0.0052819810807704926,0.005287861451506615
6,0.9998311996459961,0.9999861717224121,0.9999860525131226,0.005309045780450106,0.005287629552185535
6,0.9998008012771606,0.9999858736991882,0.9999852180480957,0.00535426614806056,0.0054466440342366695
5,0.9999839663505554,0.9999974966049194,0.9999976754188538,0.0021966476924717426,0.0021581656765192747
6,0.9998423457145691,0.9999963641166687,0.9999958872795105,0.0027210384141653776,0.002885611029341817
9,0.9997299909591675,0.9998916983604431,0.9998883008956909,0.016096139326691628,0.016264941543340683
1,1.0,0.999995768070221,0.999995768070221,0.004002675414085388,0.004003123380243778
8,0.9997066855430603,0.9999743700027466,0.999975323677063,0.010892573744058609,0.010886237025260925
8,0.9996771812438965,0.999879777431488,0.9998764991760254,0.01645270735025406,0.01663273759186268
7,0.9998234510421753,0.9999799728393555,0.9999800324440002,0.006784508004784584,0.006815014872699976
7,0.999801754951477,0.9999887943267822,0.9999890923500061,0.007596930954605341,0.007596754468977451
8,0.9998286366462708,0.9999028444290161,0.9998988509178162,0.013999596238136292,0.014274700544774532
8,0.9997143745422363,0.9999204277992249,0.9999187588691711,0.014829158782958984,0.014906157739460468
7,0.9996384382247925,0.9998701810836792,0.9998651146888733,0.017132679000496864,0.017432432621717453
5,0.9997329711914062,0.9998888969421387,0.9998856782913208,0.014931072480976582,0.015153388492763042
7,0.9996813535690308,0.9999709725379944,0.9999710321426392,0.01093429233878851,0.011013944633305073
8,0.9996960163116455,0.9998802542686462,0.999875009059906,0.016940070316195488,0.017228001728653908
6,0.9996241927146912,0.9998868703842163,0.9998830556869507,0.015653938055038452,0.01589730940759182
1,1.0000001192092896,0.9999987483024597,0.999998927116394,0.0015084889018908143,0.001544614671729505
1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0006203764933161438,0.0006704683764837682
1,1.0,0.9999995827674866,0.9999992251396179,0.0007991601014509797,0.00118403066881001
1,1.0,0.999999463558197,0.9999994039535522,0.0014115615049377084,0.0014850657898932695
1,0.9999999403953552,0.9999983310699463,0.999998152256012,0.0019043982028961182,0.00204245513305068
1,1.0,0.9999996423721313,0.9999995231628418,0.0008753537549637258,0.0009330729953944683
1,0.9999999403953552,0.9999991059303284,0.9999988675117493,0.0013533347519114614,0.0015580672770738602
1,1.0000001192092896,0.9999977350234985,0.9999971389770508,0.0021459809504449368,0.0024262971710413694
2,0.9997878074645996,0.9999943375587463,0.999993622303009,0.003455757861956954,0.0036143630277365446
3,0.9999856352806091,0.9999967813491821,0.9999964833259583,0.0026049837470054626,0.0026849983260035515
1,0.9999999403953552,0.9999992251396179,0.9999992251396179,0.0013004220090806484,0.00132275209762156
1,1.0,0.9999997615814209,0.9999997615814209,0.0007983435061760247,0.000875365047249943
2,0.9999977350234985,0.9999982118606567,0.9999980926513672,0.0019117724150419235,0.0020077633671462536
2,0.999985933303833,0.9999991655349731,0.9999990463256836,0.0015296183992177248,0.001588519662618637
2,0.9999985098838806,0.9999980330467224,0.9999980330467224,0.00197486556135118,0.0020322767086327076
1,1.0,0.9999988079071045,0.9999984502792358,0.002406000392511487,0.002478465437889099
1,0.9999999403953552,0.999998152256012,0.9999979138374329,0.0019360656151548028,0.0020397703628987074
1,0.9999999403953552,0.9999991059303284,0.9999988675117493,0.001418338855728507,0.0015377838863059878
3,0.9999910593032837,0.9999976754188538,0.9999972581863403,0.0025204678531736135,0.00259108142927289
4,0.9999624490737915,0.9999898076057434,0.9999895095825195,0.004494327120482922,0.0045463270507752895
1,0.9999998807907104,0.9999989867210388,0.9999986886978149,0.0014745004009455442,0.0015710436273366213
3,0.9999569654464722,0.9999898672103882,0.9999892711639404,0.004535739775747061,0.004637156613171101
1,0.9999999403953552,0.9999982118606567,0.9999976754188538,0.002137101022526622,0.0022728177718818188
1,1.0000001192092896,0.9999998807907104,0.9999997019767761,0.0007568645523861051,0.0008702288032509387
1,1.0,0.9999946355819702,0.9999936819076538,0.0035794677678495646,0.0039339191280305386
2,0.9999372959136963,0.9999977946281433,0.9999973177909851,0.0021117988508194685,0.002348559908568859
1,1.0000001192092896,0.9999974966049194,0.9999973177909851,0.002246262039989233,0.0023651421070098877
1,1.0,0.9999969601631165,0.9999966621398926,0.0025116638280451298,0.002656696829944849
2,0.9999920725822449,0.9999994039535522,0.9999992847442627,0.001102428650483489,0.0012725514825433493
1,0.9999999403953552,0.9999991059303284,0.9999988675117493,0.0016104021342471242,0.001787207555025816
1,0.9999999403953552,0.9999993443489075,0.9999992847442627,0.00125406205188483,0.0013876063749194145
1,1.0,0.9999983310699463,0.9999982118606567,0.0019152930472046137,0.00205262191593647
2,0.9984641075134277,0.999994158744812,0.9999939203262329,0.0034748015459626913,0.003567964304238558
1,1.0000001192092896,0.9999942183494568,0.9999943375587463,0.0035233201924711466,0.0035829138942062855
1,0.9999998807907104,0.9999997615814209,0.9999996423721313,0.0009185261442326009,0.0010611849138513207
2,0.9999814629554749,0.9999915361404419,0.9999904632568359,0.0046737901866436005,0.005044300574809313
1,1.0,0.9999983310699463,0.9999979734420776,0.0018364118877798319,0.0019046325469389558
1,1.0,0.9999945163726807,0.9999938011169434,0.004043097607791424,0.004350592847913504
1,1.0,1.0,0.9999997615814209,0.00037422258174046874,0.0006920780870132148
1,0.9999999403953552,0.9999960064888,0.9999958276748657,0.0028812848031520844,0.0029967601876705885
1,0.9999999403953552,0.9999984502792358,0.9999982714653015,0.0017250612145289779,0.0018887666519731283
2,0.999997615814209,0.9999947547912598,0.9999929666519165,0.0032700884621590376,0.0038153775967657566
1,0.9999999403953552,0.9999991059303284,0.9999990463256836,0.0013709824997931719,0.0014722273917868733
1,1.0,0.999995768070221,0.9999940395355225,0.0029502722900360823,0.0034577639307826757
1,1.0,0.9999968409538269,0.9999967813491821,0.003372517414391041,0.0033033713698387146
1,1.0000001192092896,0.9999997615814209,0.9999997615814209,0.0008133237715810537,0.000935479998588562
1,1.0000001192092896,0.9999964237213135,0.9999958872795105,0.002820823807269335,0.003030944848433137
2,0.9999958276748657,0.9999978542327881,0.9999975562095642,0.0021248534321784973,0.0022495687007904053
2,0.9999980926513672,0.9999992251396179,0.9999990463256836,0.0012407401809468865,0.001347501645796001
1,1.0,0.9999993443489075,0.9999992847442627,0.0010627389419823885,0.0011796049075201154
1,1.0,0.9999997615814209,0.9999997615814209,0.0008895364007912576,0.000946977233979851
1,1.0000001192092896,0.9999994039535522,0.9999995231628418,0.0008748045074753463,0.0009137009037658572
2,0.9999902844429016,0.9999979138374329,0.9999977946281433,0.0020553742069751024,0.002158526564016938
1,0.9999999403953552,0.9999983310699463,0.9999982118606567,0.0017823816742748022,0.0019031502306461334
2,0.9997138381004333,0.9999963641166687,0.999995768070221,0.002981846686452627,0.00309199932962656
3,0.9999789595603943,0.9999956488609314,0.9999948740005493,0.003128938376903534,0.0033089490607380867
1,1.0000001192092896,0.9999978542327881,0.9999973177909851,0.0021421401761472225,0.002385619794949889
1,1.0000001192092896,0.9999980926513672,0.9999980926513672,0.002153662731871009,0.0022287843748927116
2,0.9999760389328003,0.9999953508377075,0.999994158744812,0.003483434906229377,0.0038665649481117725
5,0.9999868273735046,0.9999858736991882,0.9999847412109375,0.005377645138651133,0.005563924089074135
3,0.999994158744812,0.9999999403953552,0.9999998211860657,0.0006146600935608149,0.000665197498165071
6,0.9999511241912842,0.9999735355377197,0.999971330165863,0.007268886547535658,0.007585929241031408
1,1.0,0.9999999403953552,0.9999999403953552,0.0005499717080965638,0.0006281916867010295
4,0.9999960064888,0.9999986886978149,0.9999988079071045,0.0016268041217699647,0.0016699344851076603
2,0.9999953508377075,0.9999998807907104,0.9999998807907104,0.0006068304646760225,0.0006439710850827396
4,0.9999873042106628,0.999986469745636,0.9999852180480957,0.0052567715756595135,0.005454943981021643
4,0.9999927282333374,0.9999865889549255,0.9999856948852539,0.005197064485400915,0.00537146907299757
1,0.9999999403953552,0.9999844431877136,0.9999844431877136,0.006942129693925381,0.006463917437940836
1,1.0,0.9999977350234985,0.9999976754188538,0.0021159895695745945,0.0021760831587016582
1,1.0,0.9999998807907104,0.9999999403953552,0.0003912406100425869,0.0006254035979509354
1,1.0,0.9999914765357971,0.9999910593032837,0.004568989388644695,0.004663731437176466
1,1.0000001192092896,0.9999849796295166,0.9999848008155823,0.0071675656363368034,0.007273002527654171
2,0.9999992847442627,0.9999990463256836,0.9999987483024597,0.0018787371227517724,0.0018301665550097823
2,0.9999998211860657,0.999999463558197,0.999999463558197,0.0009548853849992156,0.0010669019538909197
1,1.0,0.999999463558197,0.9999995827674866,0.0009117007721215487,0.0009532528347335756
1,1.0,0.9999992847442627,0.9999992251396179,0.0016052633291110396,0.0015604608925059438
4,0.9999706149101257,0.999991238117218,0.9999910593032837,0.004220448434352875,0.004337551537901163
3,0.9999518394470215,0.9999964833259583,0.9999964833259583,0.0026366140227764845,0.002739506307989359
2,0.999995231628418,0.9999963045120239,0.9999961853027344,0.002719680080190301,0.0028222661931067705
1,1.0,0.9999977350234985,0.9999977946281433,0.002123706741258502,0.0021837116219103336
2,0.9999913573265076,0.9999976754188538,0.9999973773956299,0.002690346213057637,0.0027975961565971375
3,0.9999810457229614,0.9999944567680359,0.9999932646751404,0.0038560638204216957,0.0038604799192398787
1,1.000000238418579,0.9999979138374329,0.9999972581863403,0.0020211387891322374,0.0023132183123379946
1,1.0,0.9999982118606567,0.9999980330467224,0.002618014346808195,0.0025724684819579124
1,1.0,0.9999995231628418,0.9999993443489075,0.0010555210756137967,0.0011164788156747818
2,0.9993630647659302,0.9999900460243225,0.9999897480010986,0.004491920582950115,0.00455624470487237
1,0.9999999403953552,0.9999898672103882,0.9999895095825195,0.004503453616052866,0.00457741180434823
1,1.0000001192092896,0.9999944567680359,0.9999935626983643,0.003325093537569046,0.003564783139154315
1,1.0,0.9999996423721313,0.9999995231628418,0.0011183889582753181,0.001312189269810915
1,0.9999999403953552,0.9999996423721313,0.9999995827674866,0.0008541509159840643,0.000927225686609745
2,0.9999946355819702,0.9999994039535522,0.9999991655349731,0.0015803155256435275,0.0018145206850022078
2,0.9999922513961792,0.9999964833259583,0.9999958872795105,0.0035082013346254826,0.003862272948026657
1,1.0000001192092896,0.9999987483024597,0.9999983310699463,0.0016282577998936176,0.001787880901247263
1,0.9999999403953552,0.9999982118606567,0.9999980330467224,0.00329361530020833,0.0034711838234215975
1,1.0,0.9999993443489075,0.9999993443489075,0.0011701913317665458,0.0012592584826052189
2,0.9999945163726807,0.9999915361404419,0.9999896287918091,0.004248565062880516,0.004663360770791769
3,0.9999792575836182,0.9999865293502808,0.9999861717224121,0.0052143363282084465,0.005303922109305859
2,0.9999957084655762,0.9999753832817078,0.9999741315841675,0.0070385742001235485,0.0072008101269602776
1,1.0,0.9999969005584717,0.9999967217445374,0.00248673465102911,0.002575429854914546
2,0.9999975562095642,0.9999980330467224,0.9999980926513672,0.0019433588022366166,0.0019533925224095583
1,0.9999998807907104,0.9999994039535522,0.9999989867210388,0.0011583908926695585,0.0014077762607485056
1,0.9999998807907104,0.9999995231628418,0.9999993443489075,0.0009740600944496691,0.0010902289068326354
2,0.9999921917915344,0.9999929666519165,0.9999926686286926,0.003959230612963438,0.00406552804633975
1,1.0000001192092896,0.9999993443489075,0.9999992251396179,0.0014234209666028619,0.001442178152501583
2,0.999994695186615,0.9999991059303284,0.9999991655349731,0.00160628417506814,0.0017232276732102036
2,0.999984622001648,0.9999985694885254,0.9999985694885254,0.0016620561946183443,0.0017255874117836356
3,0.9999728202819824,0.9999967813491821,0.9999962449073792,0.0025364605244249105,0.0028004341293126345
2,0.9999945759773254,0.9999995827674866,0.9999991655349731,0.0008991923532448709,0.0012465163599699736
2,0.999970018863678,0.9999969005584717,0.9999964833259583,0.002504104981198907,0.002653594361618161
3,0.999816358089447,0.9999750852584839,0.9999738931655884,0.008178175427019596,0.008790416643023491
2,0.9999691247940063,0.9999983906745911,0.9999980926513672,0.0018094222759827971,0.0020575260277837515
2,0.9999876022338867,0.9999992847442627,0.9999989867210388,0.001360141672194004,0.0015467139892280102
1,0.9999999403953552,0.9999995827674866,0.9999995231628418,0.0009992842096835375,0.001079479930922389
2,0.999825119972229,0.9999796748161316,0.9999785423278809,0.0077655380591750145,0.008376766927540302
3,0.9999319314956665,0.999996542930603,0.9999960064888,0.0026065718848258257,0.0028713468927890062
1,1.0000001192092896,0.9999983310699463,0.999998152256012,0.0018801596015691757,0.0020144754089415073
1,1.0,0.9999996423721313,0.9999995231628418,0.0009355794172734022,0.0011670842068269849
2,0.9999426603317261,0.9999950528144836,0.9999948740005493,0.003221360966563225,0.0032022863160818815
2,0.999984622001648,0.9999826550483704,0.9999817609786987,0.0070579200983047485,0.007337242364883423
1,0.9999998807907104,0.9999986290931702,0.9999983906745911,0.0016432207776233554,0.0017401998629793525
1,1.0,0.9999995827674866,0.9999995231628418,0.0010431943228468299,0.0010899653425440192
2,0.9999997615814209,0.9999984502792358,0.9999985694885254,0.0017809327691793442,0.0019202515250071883
1,1.0,0.9999993443489075,0.9999992847442627,0.0012727734865620732,0.0013668953906744719
1,1.0,0.9999970197677612,0.9999961256980896,0.0025840401649475098,0.0029177239630371332
2,0.9999897480010986,0.999995768070221,0.9999944567680359,0.0029906993731856346,0.0033752562012523413
2,0.9999653100967407,0.9999995231628418,0.9999992847442627,0.001090534613467753,0.00130286009516567
3,0.9999784231185913,0.9999779462814331,0.9999767541885376,0.006715655326843262,0.006889647804200649
1,1.0,0.9999890327453613,0.9999879598617554,0.004953712224960327,0.005191279575228691
3,0.99984210729599,0.9999799132347107,0.9999787211418152,0.006350586656481028,0.006543970201164484
2,0.9999883770942688,0.9999893307685852,0.9999882578849792,0.004755179863423109,0.0049590724520385265
3,0.9999424815177917,0.9999325275421143,0.999931812286377,0.01654120720922947,0.016634564846754074
1,1.0000001192092896,0.9999991059303284,0.9999988079071045,0.0016640527173876762,0.0017978339456021786
1,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.0005821399972774088,0.0006395206437446177
1,1.0,0.9999984502792358,0.9999982714653015,0.002006105612963438,0.0019599569495767355
2,0.9999518394470215,0.999998927116394,0.9999987483024597,0.002333074575290084,0.002283352194353938
1,0.9999998211860657,0.999999463558197,0.9999994039535522,0.0010941121727228165,0.0011212412500753999
1,0.9999998807907104,0.9999971985816956,0.9999973773956299,0.002667630324140191,0.002679260680451989
3,0.9999915361404419,0.9999919533729553,0.9999914169311523,0.0040921480394899845,0.004208126105368137
2,0.9999912977218628,0.9999896287918091,0.9999890327453613,0.00471062958240509,0.004805771168321371
3,0.9999898672103882,0.9999977350234985,0.9999967813491821,0.0021772217005491257,0.0025618928484618664
2,0.9999960660934448,0.9999979734420776,0.9999979138374329,0.0020172272343188524,0.002078573452308774
4,0.9999414682388306,0.9999968409538269,0.999995768070221,0.0024911253713071346,0.0029125248547643423
3,0.9999581575393677,0.9999678730964661,0.9999663233757019,0.00867818295955658,0.008794909343123436
4,0.9999402761459351,0.9999600052833557,0.9999575018882751,0.009567196480929852,0.009803533554077148
1,1.0000001192092896,0.9999980926513672,0.9999980926513672,0.0018983292393386364,0.0019359237048774958
2,0.9999988079071045,0.9999972581863403,0.9999967813491821,0.002731281565502286,0.0030119125731289387
2,0.9998173713684082,0.9998489618301392,0.9998453259468079,0.0173962265253067,0.017608333379030228
3,0.9999903440475464,0.9999969601631165,0.9999968409538269,0.0025960037019103765,0.002721453085541725
2,0.9999968409538269,0.999998152256012,0.9999980330467224,0.0020812642760574818,0.002137847477570176
1,1.0000001192092896,0.9999989867210388,0.9999989867210388,0.0015503306640312076,0.0015715189510956407
3,0.999928891658783,0.9999535083770752,0.9999525547027588,0.009675038047134876,0.00975471455603838
1,1.0,0.9999945163726807,0.9999943971633911,0.003453013952821493,0.003493201918900013
2,0.9999833106994629,0.999995231628418,0.9999954104423523,0.003092285944148898,0.003011624561622739
2,0.9999720454216003,0.9999903440475464,0.9999898076057434,0.004422470927238464,0.004498086869716644
1,0.9999999403953552,0.9999988079071045,0.9999988675117493,0.0015896833501756191,0.0015949916560202837
2,0.9999938607215881,0.9999992847442627,0.9999992251396179,0.0011718953028321266,0.0012287109857425094
1,1.0000001192092896,0.9999989867210388,0.9999991059303284,0.0015312538016587496,0.001558722578920424
2,0.9999969005584717,0.9999984502792358,0.9999983906745911,0.002043402986600995,0.002100851386785507
3,0.9999489188194275,0.9999979138374329,0.9999979138374329,0.002090068766847253,0.0022466026712208986
2,0.9999401569366455,0.9999985098838806,0.9999984502792358,0.001808942761272192,0.0019885019864887
1,1.0,0.999998152256012,0.9999979734420776,0.001867978717200458,0.0020374192390590906
2,0.9999959468841553,0.9999983310699463,0.9999980330467224,0.0019285654416307807,0.002042293082922697
2,0.999975860118866,0.9999922513961792,0.999992311000824,0.003951146267354488,0.0039038779214024544
1,0.9999999403953552,0.9999995827674866,0.9999995827674866,0.0008725797524675727,0.0010237975511699915
3,0.9999701380729675,0.9999927282333374,0.9999926090240479,0.003836054354906082,0.003832301590591669
1,1.0,0.9999973773956299,0.9999969005584717,0.0022923555225133896,0.002461046213284135
2,0.9999979734420776,0.9999974966049194,0.9999970197677612,0.002283513080328703,0.0025253670755773783
1,1.0,0.9999992251396179,0.999998927116394,0.0013997247442603111,0.0015756796346977353
1,0.9999999403953552,0.9999989867210388,0.9999988079071045,0.0014581819996237755,0.0015624205116182566
1,0.9999998807907104,0.9999997615814209,0.9999997615814209,0.000588125258218497,0.0006667596171610057
1,1.0,0.9999997615814209,0.9999997019767761,0.0007027508108876646,0.0012134736170992255
3,0.9999915957450867,0.9999988079071045,0.9999985098838806,0.0016006273217499256,0.0018080933950841427
2,0.9999979734420776,0.9999994039535522,0.9999993443489075,0.0011281241895630956,0.0012134035350754857
1,0.9999998807907104,1.0,1.0,0.00040750164771452546,0.00041668929043225944
1,0.9999998807907104,0.9999997019767761,0.9999994039535522,0.0013445791555568576,0.0014603747986257076
1,1.0000001192092896,0.9999995231628418,0.9999992847442627,0.0012200839119032025,0.001341851195320487
3,0.9999912977218628,0.9999960660934448,0.9999945759773254,0.002826812444254756,0.00336006679572165
2,0.9999867677688599,0.9999973773956299,0.9999962449073792,0.0023017635103315115,0.00271396292373538
2,0.9999997615814209,0.9999980330467224,0.9999973773956299,0.002104469807818532,0.002517871791496873
2,1.0,0.9999986290931702,0.9999979734420776,0.0017018681392073631,0.001980576431378722
1,1.0,0.9999995827674866,0.9999991059303284,0.001014859532006085,0.0012654759921133518
4,0.9999173283576965,0.9999812841415405,0.9999806880950928,0.008977961726486683,0.009276889264583588
6,0.999947726726532,0.9999759197235107,0.9999757409095764,0.008173469454050064,0.008148757740855217
3,0.9999532103538513,0.999984622001648,0.999984085559845,0.007878216914832592,0.00810970738530159
5,0.9999459385871887,0.9999756813049316,0.9999755024909973,0.009120936505496502,0.009263192303478718
3,0.9999785423278809,0.9999879002571106,0.9999878406524658,0.006793019361793995,0.0069452556781470776
5,0.9999465346336365,0.9999833703041077,0.999983549118042,0.00759423803538084,0.007602244149893522
2,0.9988532066345215,0.9999893307685852,0.9999902248382568,0.004602428991347551,0.00446377182379365
1,1.000000238418579,0.9999896287918091,0.9999898076057434,0.004565164912492037,0.004564270842820406
1,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0005210585077293217,0.0005498298560269177
2,0.9999996423721313,0.9999997615814209,0.9999997615814209,0.0006275320774875581,0.0006560006295330822
1,1.0,0.999998927116394,0.9999988079071045,0.0014806288527324796,0.0015783762792125344
2,0.9999960660934448,0.9999985694885254,0.9999983310699463,0.001753821736201644,0.0018516082782298326
