n_snp,diff_norm,ref_norm,rel_diff
1,0.3248405158519745,111.8227767944336,0.0029049584097624076
0,0.09476503729820251,114.41327667236328,0.0008282695859639965
0,0.07971933484077454,96.51008605957031,0.0008260207621363867
0,0.038356415927410126,117.35456085205078,0.0003268421410205451
1,0.5193465948104858,114.96402740478516,0.004517470434311429
0,0.09477923810482025,116.75767517089844,0.0008117602373128079
1,0.1918841004371643,111.5213623046875,0.0017206039853863854
0,0.09028637409210205,105.26658630371094,0.000857692618924788
0,0.06919167190790176,112.11360931396484,0.0006171567602835463
0,0.07719103991985321,114.74853515625,0.0006726973883783723
1,0.20664134621620178,111.6408462524414,0.001850947508485792
0,0.08215257525444031,113.3487319946289,0.0007247771881412238
0,0.09355852007865906,106.88048553466797,0.0008753564283567203
1,0.41907477378845215,109.57040405273438,0.0038247077521659824
0,0.08451656252145767,112.0889663696289,0.0007540132205586819
1,0.5263014435768127,102.04224395751953,0.005157681987039735
0,0.05680125206708908,109.19232940673828,0.0005201945262611447
1,0.10880774259567261,109.21406555175781,0.0009962795730198996
0,0.08387825638055801,110.08619689941406,0.0007619325468859435
0,0.04252976179122925,114.7448959350586,0.00037064621868060723
2,0.22009512782096863,110.17657470703125,0.0019976581084156955
0,0.06677740067243576,109.11044311523438,0.0006120165839846366
1,0.13564525544643402,111.78572082519531,0.0012134399138379133
0,0.05050051957368851,111.75919342041016,0.0004518690411778311
1,0.14902441203594208,110.1502685546875,0.0013529191893159507
1,0.2267552763223648,101.53031921386719,0.0022333749965339827
1,0.36384350061416626,115.1618423461914,0.0031594102108961197
0,0.07240955531597137,115.6895980834961,0.0006258951238097618
1,0.10246751457452774,114.60520935058594,0.0008940912472928863
1,0.1806902438402176,113.608642578125,0.0015904621315756214
1,0.35543936491012573,116.64460754394531,0.003047199286741272
1,0.41401830315589905,116.2881851196289,0.0035602783097009112
0,0.07428997755050659,114.65750885009766,0.000647929457874693
0,0.1342879682779312,116.75199890136719,0.0011501984509179883
1,0.3565290570259094,115.03791809082031,0.003099230783578996
1,0.15322737395763397,106.2350845336914,0.0014423424674645919
2,0.26461634039878845,115.35301971435547,0.002293969772564675
1,0.21988838911056519,115.831298828125,0.0018983503710585526
1,0.201529860496521,93.92670440673828,0.002145607703042792
1,0.18708425760269165,112.0423583984375,0.0016697636525767798
1,0.26998618245124817,114.12789154052734,0.0023656459328820142
1,0.3030604422092438,114.64605712890625,0.002643444090436423
0,0.07893677055835724,110.67704010009766,0.0007132172172924562
2,0.2751139998435974,111.14874267578125,0.0024751876919210836
2,0.320020854473114,114.3575210571289,0.0027984242008292845
0,0.11414076387882233,110.5430679321289,0.0010325456495282213
8,1.615189552307129,109.8287124633789,0.01470644165883029
0,0.048514243215322495,111.92919158935547,0.0004334369124482824
1,0.18218176066875458,115.03478240966797,0.0015837102209656836
0,0.1256229132413864,108.80760192871094,0.001154541695751117
